/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
151,2,61557
151,3,4452
151,4,4431
151,5,44830
151,6,168978
151,7,109599
151,8,163162
151,9,162531
152,0,77444
152,1,19
152,2,61918
152,3,4392
152,4,4449
152,5,45672
152,6,169269
152,7,108510
152,8,163361
152,9,162983
153,0,76816
153,1,15
153,2,56842
153,3,4415
153,4,4428
153,5,46275
153,6,169186
153,7,125266
153,8,163227
153,9,163361
154,0,76402
154,1,15
154,2,58464
154,3,4446
154,4,4432
154,5,46333
154,6,167357
154,7,131419
154,8,163109
154,9,170652
155,0,77514
155,1,15
155,2,59621
155,3,4446
155,4,4474
155,5,45805
155,6,168836
155,7,115175
155,8,163235
155,9,164957
156,0,77485
156,1,15
156,2,60029
156,3,4447
156,4,4416
156,5,45601
156,6,168703
156,7,114816
156,8,162935
156,9,163862
157,0,77018
157,1,15
157,2,61672
157,3,4449
157,4,4426
157,5,44933
157,6,168995
157,7,113744
157,8,163012
157,9,164079
158,0,78771
158,1,15
158,2,61995
158,3,4414
158,4,4449
158,5,44122
158,6,168467
158,7,106957
158,8,162224
158,9,164448
159,0,78942
159,1,15
159,2,61548
159,3,4469
159,4,4455
159,5,42426
159,6,168647
159,7,106491
159,8,162323
159,9,162763
160,0,77167
160,1,15
160,2,61533
160,3,4439
160,4,4450
160,5,43904
160,6,168493
160,7,110193
160,8,162053
160,9,163540
161,0,77764
161,1,15
161,2,62221
161,3,4448
161,4,4442
161,5,44623
161,6,169207
161,7,112697
161,8,162950
161,9,163875
162,0,78709
162,1,15
162,2,61848
162,3,4467
162,4,4458
162,5,43786
162,6,168152
162,7,107123
162,8,162728
162,9,165010
163,0,78632
163,1,15
163,2,62285
163,3,4439
163,4,4404
163,5,43668
163,6,167948
163,7,107112
163,8,162170
163,9,163970
164,0,76555
164,1,15
164,2,62705
164,3,4430
164,4,4468
164,5,44959
164,6,168829
164,7,114287
164,8,163114
164,9,163546
165,0,75841
165,1,15
165,2,63635
165,3,4442
165,4,4415
165,5,44012
165,6,168456
165,7,110624
165,8,162512
165,9,163254
166,0,76078
166,1,15
166,2,64015
166,3,4465
166,4,4444
166,5,44174
166,6,168211
166,7,116103
166,8,162172
166,9,164135
167,0,77492
167,1,15
167,2,63146
167,3,4434
167,4,4432
167,5,45140
167,6,168838
167,7,114510
167,8,163073
167,9,162768
168,0,76842
168,1,15
168,2,62853
168,3,4446
168,4,4436
168,5,45148
168,6,169039
168,7,115503
168,8,163093
168,9,163402
169,0,77537
169,1,15
169,2,61860
169,3,4439
169,4,4435
169,5,45345
169,6,168918
169,7,112376
169,8,163043
169,9,163411
170,0,74875
170,1,19
170,2,60082
170,3,4458
170,4,4433
170,5,46242
170,6,169469
170,7,120080
170,8,163355
170,9,162250
171,0,73029
171,1,15
171,2,59398
171,3,4410
171,4,4477
171,5,45935
171,6,168963
171,7,119665
171,8,163192
171,9,165163
172,0,73856
172,1,15
172,2,61341
172,3,4454
172,4,4436
172,5,46070
172,6,169358
172,7,120307
172,8,163784
172,9,164487
173,0,74953
173,1,15
173,2,61953
173,3,4461
173,4,4422
173,5,45586
173,6,168975
173,7,117172
173,8,163353
173,9,163821
174,0,73662
174,1,15
174,2,61284
174,3,4428
174,4,4436
174,5,44344
174,6,168348
174,7,110620
174,8,162523
174,9,165518
175,0,75153
175,1,15
175,2,62249
175,3,4441
175,4,4432
175,5,45130
175,6,169183
175,7,115021
175,8,163413
175,9,163467
176,0,74045
176,1,15
176,2,61202
176,3,4447
176,4,4414
176,5,45510
176,6,168816
176,7,117489
176,8,162892
176,9,164083
177,0,75041
177,1,15
177,2,60790
177,3,4440
177,4,4444
177,5,44459
177,6,168764
177,7,110054
177,8,163111
177,9,163957
178,0,75877
178,1,15
178,2,62676
178,3,4434
178,4,4418
178,5,44512
178,6,168735
178,7,109905
178,8,162665
178,9,165325
179,0,73697
179,1,15
179,2,62579
179,3,4449
179,4,4461
179,5,44963
179,6,168498
179,7,116320
179,8,162647
179,9,162889
180,0,74206
180,1,15
180,2,62956
180,3,4438
180,4,4423
180,5,45259
