/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
171,8,154183
171,9,152367
172,0,63759
172,1,131
172,2,34491
172,3,3231
172,4,3219
172,5,40319
172,6,154599
172,7,104799
172,8,154311
172,9,151635
173,0,65031
173,1,131
173,2,34879
173,3,3207
173,4,3287
173,5,39831
173,6,154359
173,7,101635
173,8,154071
173,9,151051
174,0,63783
174,1,131
174,2,34703
174,3,3255
174,4,3159
174,5,38467
174,6,153123
174,7,95291
174,8,153019
174,9,152975
175,0,65359
175,1,131
175,2,35059
175,3,3235
175,4,3231
175,5,39375
175,6,154339
175,7,99463
175,8,153907
175,9,150455
176,0,64287
176,1,131
176,2,35035
176,3,3227
176,4,3167
176,5,39619
176,6,154103
176,7,101743
176,8,153583
176,9,151307
177,0,65319
177,1,131
177,2,34511
177,3,3231
177,4,3271
177,5,38315
177,6,153775
177,7,94547
177,8,153723
177,9,150887
178,0,66147
178,1,131
178,2,34123
178,3,3223
178,4,3235
178,5,38795
178,6,153911
178,7,94727
178,8,153299
178,9,152831
179,0,64035
179,1,131
179,2,32039
179,3,3239
179,4,3243
179,5,39075
179,6,153599
179,7,100651
179,8,153159
179,9,149483
180,0,64423
180,1,131
180,2,32187
180,3,3231
180,4,3227
180,5,39563
180,6,154311
180,7,99983
180,8,153723
180,9,150655
181,0,65291
181,1,131
181,2,33299
181,3,3219
181,4,3211
181,5,39203
181,6,153823
181,7,100947
181,8,153803
181,9,152979
182,0,66223
182,1,131
182,2,32083
182,3,3259
182,4,3159
182,5,39207
182,6,154527
182,7,94767
182,8,153739
182,9,150611
183,0,63907
183,1,143
183,2,30899
183,3,3223
183,4,3239
183,5,39475
183,6,154343
183,7,98563
183,8,153455
183,9,150311
184,0,63903
184,1,139
184,2,31539
184,3,3175
184,4,3215
184,5,39995
184,6,154631
184,7,101175
184,8,153507
184,9,149699
185,0,64331
185,1,139
185,2,33951
185,3,3191
185,4,3219
185,5,40007
185,6,154563
185,7,101379
185,8,154015
185,9,150131
186,0,63855
186,1,139
186,2,34547
186,3,3195
186,4,3211
186,5,38295
186,6,153535
186,7,95255
186,8,153315
186,9,151543
187,0,62651
187,1,139
187,2,34691
187,3,3211
187,4,3247
187,5,39195
187,6,154307
187,7,98191
187,8,153495
187,9,150391
188,0,64599
188,1,139
188,2,35227
188,3,3215
188,4,3223
188,5,37503
188,6,153267
188,7,94763
188,8,152531
188,9,148103
189,0,61635
189,1,139
189,2,34495
189,3,3227
189,4,3171
189,5,38503
189,6,153375
189,7,99595
189,8,152783
189,9,149891
190,0,62447
190,1,139
190,2,34895
190,3,3179
190,4,3267
190,5,37727
190,6,152895
190,7,94783
190,8,152275
190,9,150591
191,0,63335
191,1,139
191,2,34079
191,3,3227
191,4,3219
191,5,39011
191,6,153911
191,7,96875
191,8,152839
191,9,149539
192,0,64683
192,1,139
192,2,35287
192,3,3287
192,4,3255
192,5,38363
192,6,153439
192,7,94319
192,8,153107
192,9,151099
193,0,64427
193,1,139
193,2,34723
193,3,3239
193,4,3267
193,5,38543
193,6,153951
193,7,100151
193,8,153099
193,9,150603
194,0,65255
194,1,139
194,2,35047
194,3,3207
194,4,3235
194,5,38743
194,6,154235
194,7,95183
194,8,153587
194,9,151215
195,0,63703
195,1,139
195,2,33011
195,3,3199
195,4,3223
195,5,38891
195,6,154299
195,7,97491
195,8,153107
195,9,152623
196,0,63579
196,1,139
196,2,33507
196,3,3239
196,4,3247
196,5,39235
196,6,153783
196,7,101499
196,8,152919
196,9,150567
197,0,62803
197,1,139
197,2,32119
197,3,3231
197,4,3223
197,5,39491
197,6,154327
197,7,98267
197,8,153391
197,9,150167
198,0,63423
198,1,139
198,2,31175
198,3,3179
